,Unnamed: 0,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,Donald Trump campaign spoke with Russian ambassador about closer cooperation five months before election http://www.independent.co.uk/news/world/americas/us-politics/donald-trump-adviser-jeffrey-jd-gordon-speak-russia-ambassador-sergey-kislyak-us-relations-isis-a7616436.html …,2017-03-07 14:50:13,0,0,839246839069175808,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0526923076923,0.160269230769
1,1,Donald Trump’s Worst Deal http://fb.me/8UckScStu ,2017-03-07 14:39:30,0,0,839244140642725891,"{'neg': 0.506, 'neu': 0.494, 'pos': 0.0, 'compound': -0.6249}",0.0526923076923,0.160269230769
2,2," Donald Trump met Russian Ambassador Sergey Kislyak during campaign, greeted him warmly  #Resisthttp://www.palmerreport.com/news/donald-trump-met-russian-ambassador-sergey-kislyak-during-campaign-greeted-him-warmly/1817/ …",2017-03-07 14:25:34,11,16,839240636402401280,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.5859}",0.0526923076923,0.160269230769
3,3, CIA provides binders full of classified evidence on Donald Trump and Russia to Senate Intel Committee  #Resisthttp://www.palmerreport.com/politics/cia-provides-binders-full-of-classified-evidence-on-donald-trump-and-russia-to-senate-intel-committee/1816/ …,2017-03-07 14:21:42,37,33,839239663449698304,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0526923076923,0.160269230769
4,4,"Donald Trump, Julian Assange and Russia: How they’re connected, and how they changed an election http://www.salon.com/2017/01/07/donald-trump-julian-assange-and-russia-how-theyre-connected-and-how-they-changed-an-election/#.WL8pzZIMR-o.twitter … #TraitorsAll",2017-03-07 13:45:30,0,0,839230552574201858,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0526923076923,0.160269230769
5,5, Donald Trump just sold a $15.8 million condo to a consultant who peddles access to powerful people  http://www.motherjones.com/politics/2017/02/donald-trump-sells-park-avenue-penthouse-angela-chen …,2017-03-07 12:09:29,11,23,839206388861714432,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.0526923076923,0.160269230769
6,6,Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-07 12:07:13,0,0,839205818868334593,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0526923076923,0.160269230769
7,7,"""TrumpCare"" is for the rich--like everything Donald Trump does #SaveACA",2017-03-07 11:36:41,0,0,839198133871575040,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0526923076923,0.160269230769
8,8,Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-07 11:10:59,0,0,839191667982876672,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0526923076923,0.160269230769
9,9,Congress Can Remove Donald Trump From Office Without Impeaching Him - TIME. Get on with it! #25amendmenthttps://apple.news/AnnJHVXHgSki-OVHFJiX61A …,2017-03-07 11:01:44,0,0,839189340270047232,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0526923076923,0.160269230769
10,10,President Donald Trump is the most powerful cornered animal in the world | Lawrence Douglas https://www.theguardian.com/commentisfree/2017/mar/06/president-donald-trump-most-powerful-cornered-animal-world?CMP=share_btn_tw …,2017-03-07 10:49:36,0,0,839186286875389952,"{'neg': 0.129, 'neu': 0.704, 'pos': 0.167, 'compound': 0.1815}",0.0526923076923,0.160269230769
11,11,Flag #MAGA #Trump signature t-shirt on sale! https://www.amazon.com/dp/B01KGQUUB6/  #potus #DonaldTrump #PresidentTrump #spicer #WhiteHouse #USApic.twitter.com/uF3sqFBjTK,2017-03-07 09:45:01,3,0,839170031292338176,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0526923076923,0.160269230769
12,12,Donald Trump’s Worst Deal http://ln.is/www.newyorker.com/ma/IDU8M … via @newyorker,2017-03-07 08:57:36,0,0,839158099059564547,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0526923076923,0.160269230769
