,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,*ALL TIME BEST* SJW Pepper Sprayed Donald Trump Protester Compilation 20... https://www.youtube.com/watch?v=D2KM_6W3cmc&feature=share …,2017-03-06 15:41:23,1,0,838897326433402880,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0846022727273,0.1225
1,1,1,Don Cheadle claims Donald Trump used the 'n-word' on the golf course| of course he did.  Who's shocked? @cspanwjhttps://www.google.com/amp/www.telegraph.co.uk/news/2017/03/06/don-cheadle-claims-donald-trump-used-n-word-golf-course/amp/ …,2017-03-06 15:25:04,3,2,838893221627441152,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.3182}",0.0846022727273,0.1225
2,2,2,$500 says Donald Trump couldn't pass the American Government exam I just took,2017-03-06 15:14:08,2,0,838890470352781315,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0846022727273,0.1225
3,3,3,"Donald Trump is redirecting and buying time to ""fix"" his Russian problem",2017-03-06 15:07:12,0,0,838888724263993345,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}",0.0846022727273,0.1225
4,4,4,Donald Trump to Great Lakes: Drop dead http://on.freep.com/2lnzaWi  via @freep,2017-03-06 15:05:35,0,0,838888320008613888,"{'neg': 0.366, 'neu': 0.4, 'pos': 0.234, 'compound': -0.3182}",0.0846022727273,0.1225
5,5,5,@morningmoneyben @Austan_Goolsbee - If only there were some high level Exxon executive Donald Trump could talk to to make sure of accuracy.,2017-03-06 14:59:42,1,0,838886836638531584,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.3182}",0.0846022727273,0.1225
6,6,6,@_cingraham @maddow Now Almost Everything is Starting to make sense About Donald Trump's link to Russia he is preparing way for Big Oil.....,2017-03-06 14:54:48,0,0,838885603215355905,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0846022727273,0.1225
7,7,7,Limbaugh: 'It Isn’t Unreasonable at All for Donald Trump to Suspect That He’s Being Tapped' - Breitbart http://bit.ly/2mckNRR ,2017-03-06 14:28:39,0,0,838879023669334016,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",0.0846022727273,0.1225
8,8,8,"#UK, #Australia Won’t Fund Free #Abortions After #DonaldTrump Defunds #InternationalPlannedParenthood...http://www.tldm.org/news33/uk-australia-wont-fund-free-abortions-after-donald-trump-defunds-international-planned-parenthood.htm …",2017-03-06 14:08:49,1,0,838874034100125698,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.5106}",0.0846022727273,0.1225
9,9,9,That Donald Trump is a disaster frfr,2017-03-06 14:08:36,0,0,838873975992238081,"{'neg': 0.451, 'neu': 0.549, 'pos': 0.0, 'compound': -0.6249}",0.0846022727273,0.1225
10,10,10,Conway: Donald Trump has info and intelligence the rest of us do not - Then why does he tweet such stupid shit? https://apple.news/Af-MefDOSP-62k6oWRh47_Q …,2017-03-06 12:51:30,2,1,838854575599796224,"{'neg': 0.241, 'neu': 0.653, 'pos': 0.107, 'compound': -0.5994}",0.0846022727273,0.1225
11,11,11,"A good bet: Donald Trump may not last the year, betting website says http://www.salon.com/2017/03/06/a-good-bet-donald-trump-may-not-last-the-year-betting-website-says/#.WL3IcmPh8MA.twitter …",2017-03-06 12:37:11,0,0,838850972327751681,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",0.0846022727273,0.1225
12,12,12,Clown Chuck Schumer's Plan To DEFEAT Donald #Trumphttp://thefederalistpapers.org/?p=113972 ,2017-03-06 12:31:42,0,0,838849591277678592,"{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.5766}",0.0846022727273,0.1225
13,13,13,Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-06 12:31:39,0,0,838849580108296192,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0846022727273,0.1225
14,14,14,"BREAKING. Donald Trump is starting a new political party called: ""No Accountability, Zero Immigrants.""",2017-03-06 12:30:02,3,1,838849172610613248,"{'neg': 0.138, 'neu': 0.692, 'pos': 0.17, 'compound': 0.128}",0.0846022727273,0.1225
