,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,Goddamn she is so pretty https://twitter.com/allybrookeon/status/837442186501361664 …,2017-03-02 15:22:36,0,0,837443050075000833,"{'neg': 0.276, 'neu': 0.357, 'pos': 0.367, 'compound': 0.2538}",0.0727450980392,0.0471568627451
1,1,1,@hightidelowlife @l4444k got your heart pumping huh?,2017-03-02 15:11:42,0,0,837440307679592449,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0727450980392,0.0471568627451
2,2,2,I threw my phonehttps://twitter.com/l4444k/status/820421830364266497 …,2017-03-02 15:03:19,0,0,837438195604275201,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0727450980392,0.0471568627451
3,3,3,@AllyBrooke Sis where you at?,2017-03-02 15:00:00,0,0,837437363630583810,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0727450980392,0.0471568627451
4,4,4,APPLESAUCE IS NOT A MEALhttps://twitter.com/normanikordei/status/837433623129141248 …,2017-03-02 14:58:40,0,0,837437026559537152,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0727450980392,0.0471568627451
5,5,5,@kayylalin Collect a check 2k17 ,2017-03-02 14:52:57,0,1,837435588827627520,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0727450980392,0.0471568627451
6,6,6,"@DeidreM_ bless her heart she's trying, but girl  ",2017-03-02 14:51:13,0,0,837435149889437696,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.2263}",0.0727450980392,0.0471568627451
7,7,7,"This is a valid concern so I'm gonna pretend that ""slim"" comment was a typo https://twitter.com/laurenjauregui/status/837433863416627201 …",2017-03-02 14:48:57,1,0,837434579795513344,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1689}",0.0727450980392,0.0471568627451
8,8,8,I wanna make a eyeshadow pallet with stupid names like crusty hard water stain for white and Donald trump for orange,2017-03-02 14:05:31,6,1,837423650122973184,"{'neg': 0.206, 'neu': 0.687, 'pos': 0.107, 'compound': -0.3182}",0.0727450980392,0.0471568627451
9,9,9,@NormaniKordei I can't think of a question but I love youu  Know that. #AskNormanipic.twitter.com/AGG5iyLdB3,2017-03-02 13:59:55,0,0,837422239129747456,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7783}",0.0727450980392,0.0471568627451
10,10,10,My whole damn tl got Mani interactions,2017-03-02 13:56:22,0,0,837421349136138240,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.4019}",0.0727450980392,0.0471568627451
