,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,@Schwarzenegger beat up Donald Trump,2017-03-06 15:50:45,0,0,838899684462706688,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
1,1,1,1,"Mark Levin: 'Donald Trump Is the Victim' in Alleged Obama Wiretapping Scandal
 http://insider.foxnews.com/2017/03/05/mark-levin-donald-trump-barack-obama-wiretapping …",2017-03-06 15:28:03,2,1,838893970113576960,"{'neg': 0.313, 'neu': 0.688, 'pos': 0.0, 'compound': -0.6124}",0.0621861344812,0.0957412117655
2,2,2,2,"How many MILLIONS OF OUR TAX DOLLARS WILL #DonaldTrump WASTE ON GOLF TRIPS TO #FLORIDA & HIS PARANOID DELUSIONAL ""INVESTIGATIONS?"" #Impeach",2017-03-06 15:20:40,1,0,838892114805141505,"{'neg': 0.258, 'neu': 0.742, 'pos': 0.0, 'compound': -0.7404}",0.0621861344812,0.0957412117655
3,3,3,3,"@neilpX @CNN True. News media needs to call it a ""lie"" when Donald Trump tells a lie.Cute euphemisms for a lie is a disservice to the public",2017-03-06 15:15:57,0,0,838890925900378112,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.4215}",0.0621861344812,0.0957412117655
4,4,4,4,@Leavittnovelist @realDonaldTrump Donald Trump IS the POTUS. Too bad you can't figure out how our system works. GTFOH,2017-03-06 15:15:38,2,0,838890846686703620,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.5423}",0.0621861344812,0.0957412117655
5,5,5,5,@NALEO @RealBenCarson @HUDgov Ben Carson you're an idiot. I think you need to learn a bit more about history and less focus on Donald Trump.,2017-03-06 15:09:22,5,0,838889269699694592,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.5106}",0.0621861344812,0.0957412117655
6,6,6,6,@CNN Donald Trump's big lie about the wiretapping is exactly why he is unfit to be President. Donald Trump is not only stupid but he is evil,2017-03-06 15:08:00,0,0,838888924558856194,"{'neg': 0.185, 'neu': 0.758, 'pos': 0.057, 'compound': -0.7361}",0.0621861344812,0.0957412117655
7,7,7,7,Axios: Chuck Schumer Plans New 'Blue Wall' to Block Donald Trump's Border Wall - Breitbart http://www.breitbart.com/big-government/2017/03/05/axios-schumer-plans-to-block-trump-border-wall/ … via @BreitbartNews,2017-03-06 15:06:25,0,0,838888528255856643,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4404}",0.0621861344812,0.0957412117655
8,8,8,8,Limbaugh: 'It Isn’t Unreasonable at All for Donald Trump to Suspect That He’s Being Tapped' - Breitbart http://www.breitbart.com/video/2017/03/06/limbaugh-sabotage-effort-undermine-trump-administration/ …,2017-03-06 15:01:51,0,1,838887380480376836,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",0.0621861344812,0.0957412117655
9,9,9,9,Donald Trump’s revised travel ban may not satisfy the courts http://ow.ly/3FI9309ElYk ,2017-03-06 14:45:38,0,0,838883295987400704,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.7253}",0.0621861344812,0.0957412117655
10,10,10,10,Donald Trump’s questioning of NATO’s credibility has Berlin thinking the unthinkable http://ow.ly/xxTP309ElCE ,2017-03-06 14:42:32,0,0,838882518833188864,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",0.0621861344812,0.0957412117655
11,11,11,11,Mark Levin: 'Donald Trump Is the Victim' in Alleged Obama Wiretapping Scandal | Fox News Insider http://insider.foxnews.com/2017/03/05/mark-levin-donald-trump-barack-obama-wiretapping?nmsrc=email&utm_source=newsletter&utm_campaign=scoop&utm_medium=email …,2017-03-06 14:18:39,11,10,838876508370440192,"{'neg': 0.263, 'neu': 0.737, 'pos': 0.0, 'compound': -0.6124}",0.0621861344812,0.0957412117655
12,12,12,12,"James Comey is just covering FBI’s ass with wiretap rebuke, but it’s a bodyblow to Donald Trump http://www.palmerreport.com/opinion/james-comey-is-just-covering-fbis-ass-with-wiretap-rebuke-but-its-a-bodyblow-to-donald-trump/1798/ … via @PalmerReport",2017-03-06 14:03:04,1,1,838872585559502848,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.3071}",0.0621861344812,0.0957412117655
13,13,13,13,FBI Director James Comey defends President Obama against Donald Trump’s false wiretap claim http://www.palmerreport.com/opinion/fbi-director-james-comey-defends-president-obama-donald-trump-wiretap-claim/1797/ … via @PalmerReport,2017-03-06 14:01:01,0,0,838872069819482115,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
14,14,14,14,Donald Trump’s wiretap tweets may have been distraction from Preibus-Bannon plane incident http://www.palmerreport.com/opinion/donald-trumps-wiretap-tweets-may-distraction-preibus-bannon-plane-incident/1800/ … via @PalmerReport,2017-03-06 13:28:33,0,0,838863897557938176,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.3818}",0.0621861344812,0.0957412117655
15,15,15,15,Russian pal Dmitry Rybolovlev may have flown in yet again for Donald Trump’s Mar-a-Lago weekend http://www.palmerreport.com/opinion/dmitry-rybolovlev-may-have-flown-in-yet-again-for-donald-trumps-latest-mar-a-lago-visit/1801/ … via @PalmerReport,2017-03-06 13:25:23,0,0,838863101919383552,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
16,16,16,16,"Apoplectic Donald Trump has Reince Priebus, Steve Bannon removed from Air Force One flight http://www.palmerreport.com/politics/apopleptic-donald-trump-reince-priebus-steve-bannon-removed-air-force-one-flight/1799/ … via @PalmerReport",2017-03-06 13:13:31,0,0,838860113830154240,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
17,17,17,17,"David Letterman rips into Russian puppet Donald Trump, gives nicknames to his pitiful advisers http://www.palmerreport.com/news/david-letterman-rips-into-russian-puppet-donald-trump-gives-nicknames-to-his-pitiful-advisers/1804/ … via @PalmerReport",2017-03-06 13:11:18,0,0,838859558705639427,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4939}",0.0621861344812,0.0957412117655
18,18,18,18,Actor Don Cheadle Says that Donald Trump Referred to Black Women as N***ers http://www.dailykos.com/story/2017/3/5/1640286/-Actor-Don-Cheadle-Says-that-Donald-Trump-Referred-to-Black-Women-as-N-ers …,2017-03-06 13:03:03,0,0,838857483644993537,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
19,19,19,19,"WTF!!  Amid Donald Trump’s new Muslim ban, Khizr Khan informed he’s not allowed to travel http://www.palmerreport.com/politics/amid-donald-trumps-new-muslim-ban-gold-star-father-khizr-khan-told-he-cant-travel-abroad/1806/ … via @PalmerReport",2017-03-06 12:41:49,1,1,838852137715118084,"{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.8663}",0.0621861344812,0.0957412117655
20,20,20,20,Donald  Trump points out Democrat hypocrisy over Russian face time,2017-03-06 12:41:02,0,0,838851942583570434,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
21,21,21,21,"The U.S. has the right to a Democratically Elected POTUS..not a Russian insert of Illegitimacy like Donald Trump & his lying, perjuring AG https://twitter.com/FoxNews/status/838798847262486529 …",2017-03-06 12:36:14,0,0,838850731390156800,"{'neg': 0.137, 'neu': 0.763, 'pos': 0.1, 'compound': -0.2263}",0.0621861344812,0.0957412117655
22,22,22,22,"Because conservative leadership internationally has now become synonymous with Corrupt leadership, thank you DONALD TRUMP & REPUBLICLANS. https://twitter.com/BBCWorld/status/838827417829584897 …",2017-03-06 12:33:34,0,0,838850060968476673,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",0.0621861344812,0.0957412117655
23,23,23,23,Syrian girl reads letter asking Donald Trump to save her friends @CNNhttp://cnn.it/2kaAslk ,2017-03-06 12:20:58,0,0,838846892591177728,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.743}",0.0621861344812,0.0957412117655
24,24,24,24,BREAKING: Donald Trump Makes Move to TAKE NANCY PELOSI DOWN. http://ln.is/www.teaparty.org/yID6b … SHOULD HAVE BEEN OUT A LONG TIME AGO!,2017-03-06 12:17:39,0,0,838846056859324416,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
25,25,25,25,#Florida Live with @DanMaduri is #LIVE from The Sail in downtown #Tampa! #WATCH #TampaBay #DonaldTrump https://www.periscope.tv/w/a4xobTFkdktPcmJsbW1wUVh8MW5BS0VWa1FaalJHTLwAhJmFF29Mcsd-j6YrgKvfRHx4YOlU69N8EHgYlvPC …,2017-03-06 12:11:25,0,0,838844486495039489,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
26,26,26,26,We're tracking the creeping authoritarianism of Donald Trump. #Trumpocracy http://www.motherjones.com/politics/2017/03/creeping-authoritarianism-trump-trumpocracy … via @MotherJones,2017-03-06 11:50:22,0,0,838839190091595779,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
27,27,27,27,@CNN Debety chairperson for the DNC Bal down to your king Donald Trump,2017-03-06 11:21:45,0,0,838831988454920192,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
28,28,28,28,"Barack Obama's former spokesman on Donald Trump: 'The bigger the scandal, the more outrageous the... https://www.yahoo.com/news/barack-obamas-former-spokesman-donald-104851403.html?soc_src=social-sh&soc_trk=tw … via @YahooNews",2017-03-06 11:07:36,0,0,838828429319503872,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.7346}",0.0621861344812,0.0957412117655
29,29,29,29,Donald Trump's tweets about Obama 'wiretapping his phone' could set a dangerous precedent https://www.yahoo.com/news/donald-trumps-tweets-obama-wiretapping-121900454.html?soc_src=social-sh&soc_trk=tw … via @YahooNews,2017-03-06 11:07:29,0,0,838828398910791680,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4767}",0.0621861344812,0.0957412117655
30,30,30,30,Donald Trump Signs Executive Order Banning Travel from Six Terror-Tied Countries... http://fb.me/3E0RxsWBu ,2017-03-06 11:05:52,0,0,838827992419876865,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
31,31,31,31,Actor Don Cheadle Says that Donald Trump Referred to Black Women as N***ers http://www.dailykos.com/story/2017/3/5/1640286/-Actor-Don-Cheadle-Says-that-Donald-Trump-Referred-to-Black-Women-as-N-ers …,2017-03-06 11:01:25,0,0,838826870997147649,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
32,32,32,32,"Donald Trump Signs Executive Order Banning Travel from Six Terror-Tied Countries - Breitbart
http://crwd.fr/2mf1Hft pic.twitter.com/Gzot7EbcC4",2017-03-06 11:01:01,2,1,838826771101462533,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
33,33,33,33,"@clayaiken grow up, shut up, stop whining. Respect our POTUS Donald Trump. 8 yrs. of Obozo was enough. You didn't see us fighting, crying!",2017-03-06 10:50:34,0,0,838824140077416450,"{'neg': 0.244, 'neu': 0.586, 'pos': 0.17, 'compound': -0.3142}",0.0621861344812,0.0957412117655
34,34,34,34,Aren't these the same elites who insisted they were leaving if Donald Trump won? Didn't they just get egg in the face? Round two to begin...,2017-03-06 10:32:42,0,0,838819644785967104,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.6199}",0.0621861344812,0.0957412117655
35,35,35,35,"Donald Trump PERSONALLY Exposes What OBAMA Told Russia. Holy Cow, This is TREASON. http://www.angrypatriotmovement.com/obamas-russia-connection/ …",2017-03-06 10:31:50,0,0,838819426694758401,"{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.6289}",0.0621861344812,0.0957412117655
36,36,36,36,Celebrities React: Donald Trump Accuses Barack Obama Of Wire Tapping http://www.gossipcop.com/celebrities-react-donald-trump-barack-obama-wire-tapping-president-trump-tower-twitter-reaction-hollywood-stars/ …,2017-03-06 10:29:14,0,0,838818770676252672,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}",0.0621861344812,0.0957412117655
37,37,37,37,Donald Trump a signé son nouveau décret migratoire: Le président américain Donald Trump a… https://goo.gl/fb/lvCCH4 ,2017-03-06 10:07:03,0,0,838813187948568577,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
38,38,38,38,Donald Trump signs new extreme vetting order - http://ln.is/washingtontimes.com/oK8p3 … - @washtimes,2017-03-06 09:51:47,0,0,838809347513798656,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
39,39,39,39,"#BarbraStreisand Furious at #DonaldTrump for Making Her Gain Weight https://matrixbob.wordpress.com/2017/03/06/barbra-streisand-furious-at-donald-trump-for-making-her-gain-weight/ …
#Streisand #Trump #FATpic.twitter.com/olc4uGLE6a",2017-03-06 09:41:50,4,3,838806844785164288,"{'neg': 0.204, 'neu': 0.608, 'pos': 0.188, 'compound': -0.0772}",0.0621861344812,0.0957412117655
40,40,40,40,Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-06 09:35:26,1,2,838805233203560448,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0621861344812,0.0957412117655
41,41,41,41,Donald Trump: the United States of the latest reforms of President Trump: http://youtu.be/-FDPsaNdx-g?a  via @YouTube,2017-03-06 09:33:25,0,0,838804726959456256,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}",0.0621861344812,0.0957412117655
42,42,42,42,What to Make of Donald Trump’s Early-Morning Wiretap Tweets http://www.newyorker.com/news/news-desk/what-to-make-of-donald-trumps-early-morning-wiretap-tweets …,2017-03-06 09:18:59,0,0,838801092183982082,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
43,43,43,43,"Donald Trump always forgets to take credit for all the MASSIVE LAY OFFS in his brief, illegitimate RepubliClan Regime. https://twitter.com/TIME/status/838800139535986689 …",2017-03-06 09:16:58,0,0,838800585319153665,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3818}",0.0621861344812,0.0957412117655
44,44,44,44,Mark Levin Says Evidence That Donald Trump Was Wiretapped By Obama Admin Is 'Overwhelming' #wiretap #PresidentTrumphttp://www.nowtheendbegins.com/mark-levin-says-evidence-donald-trump-wiretapped-overwhelming/ …,2017-03-06 08:50:08,9,6,838793833936793604,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
45,45,45,45,"Poll: 65% want special prosecutor on Russia, Donald Trump campaign investigation http://upi.com/6501084t ",2017-03-06 08:48:43,0,0,838793475340578816,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4588}",0.0621861344812,0.0957412117655
46,46,46,46,Donald Trump allegedly tapped phone lines at Mar-a-Lago http://theweek.com/speedreads/633336/donald-trump-allegedly-tapped-phone-lines-maralago … via @TheWeek,2017-03-06 08:37:37,0,0,838790683993522178,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
47,47,47,47,"Donald Trump Jr. was likely paid at least $50,000 for event held by hosts allied with Russia on Syria",2017-03-06 08:28:59,0,1,838788511767662594,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
48,48,48,48,"Flashback via Buzzfeed:
Sources: Donald Trump Listened In On Phone Lines At... http://ln.is/xrIUZ  by #ShaunKing via @c0nvey",2017-03-06 08:24:10,0,0,838787299898949632,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0621861344812,0.0957412117655
49,49,49,49,The Unbelievable Timeline of Leaks Relating to Donald Trump and Russia http://theresurgent.com/the-unbelievable-timeline-of-leaks-relating-to-donald-trump-and-russia …,2017-03-06 08:23:25,0,0,838787110664568832,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}",0.0621861344812,0.0957412117655
50,50,50,50,@CNN Donald Trump being angry with his staff over the recent drama is ridiculous. He is the reason for the drama and the cause of most of it,2017-03-06 08:23:00,0,0,838787006276726784,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.7003}",0.0621861344812,0.0957412117655
