,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,"Bumper Sticker Ideas:
» Donald Trump, It's a Jeep Thing
» Jesus Loves You, Everyone Else Thinks Donald Trump is an Asshole",2017-03-07 15:59:56,0.0,0.0,839264382802505729,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5719}",0.0738912262052,0.0586391113594
1,1,1,Roger Stone Rides Donald Trump’s Well-Tailored Coattails   https://nyti.ms/1Jn5jzS ,2017-03-07 15:59:52,0.0,0.0,839264365983449090,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0738912262052,0.0586391113594
2,2,2,"@julianswainson whichever way you look at that picture, it still looks like Donald Trump@",2017-03-07 15:59:51,0.0,0.0,839264364779696129,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.0738912262052,0.0586391113594
3,3,3,Hacker Kim Dotcom on Wikileaks CIA Documents: Donald Trump Was Spied on 24-7 with His Phone http://www.thegatewaypundit.com/2017/03/hacker-kim-dotcom-wikileaks-cia-documents-donald-trump-spied-24-7-phone/ …,2017-03-07 15:59:48,0.0,0.0,839264351571828736,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0738912262052,0.0586391113594
4,4,4,Donald Trump’s St Patrick’s Day cap ridiculed for featuring clover instead of shamrock http://www.telegraph.co.uk/news/2017/03/07/donald-trumps-st-patricks-day-cap-ridiculed-featuring-clover/?WT.mc_id=tmg_share_tw … via @telegraphnews,2017-03-07 15:59:48,0.0,1.0,839264349608792064,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.3612}",0.0738912262052,0.0586391113594
5,5,5,"@WhiteHouse I would not let my daughter within 100 yards of Donald Trump, for fear that he might grab her pussy.",2017-03-07 15:59:45,0.0,0.0,839264339081195520,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4939}",0.0738912262052,0.0586391113594
6,6,6,Donald Trump’s Worst Deal http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal … via @newyorker,2017-03-07 15:59:45,0.0,1.0,839264338347188227,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.0738912262052,0.0586391113594
7,7,7,"This is big: ""Donald Trump Met Russian Ambassador During The Campaign, Despite Repeated Denials""
http://www.huffingtonpost.com/entry/donald-trump-kislyak-russia_us_58bf087ee4b0e6e6ccb56870?ks0x2e97iy3ng3c8fr …",2017-03-07 15:59:38,0.0,0.0,839264308185956352,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0738912262052,0.0586391113594
8,8,8,"Bumper Sticker Ideas:
» Honk if You're Donald Trump Tweeting
» Keep Calm… Donald Trump
» Hang Up and Be President
» I Brake 4 Fat Donald Tru",2017-03-07 15:59:35,0.0,0.0,839264297314222080,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}",0.0738912262052,0.0586391113594
9,9,9,US President Donald Trump 'still has confidence' in FBI Director James Comey http://www.jokpeme.com/2017/03/us-president-donald-trump-still-has.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/twklD1GhpK,2017-03-07 15:59:35,0.0,0.0,839264294252371968,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5106}",0.0738912262052,0.0586391113594
