,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,#LiberalTerrorism Juan Thompson . Not Donald trump or any of his supporters.,2017-03-03 15:59:58,0,0,837814842085945344,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.0845523809524,0.0941714285714
1,1,1,"Akárhogy számoljuk is, Donald Trump szerint még csak ma van március első napja... http://fb.me/7Xl16b5PG ",2017-03-03 15:59:45,0,0,837814787371323393,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0845523809524,0.0941714285714
2,2,2,"@REAL PRESIDENT DONALD TRUMP CNN IS ALWAYS GOING ON HOW GOOD AFRICA IS TO INVEST
DONT MENTION THE MASS KILLING OF WOMEN CHILDREN IN AFRICA",2017-03-03 15:59:44,0,0,837814783256715268,"{'neg': 0.145, 'neu': 0.759, 'pos': 0.096, 'compound': -0.3612}",0.0845523809524,0.0941714285714
3,3,3,"When #45 (DonaldTrump) held media in roomed with black bags,Russian Spy  was near. Investigate THEM ALL!Find source of Russian Trump flags! pic.twitter.com/lSGP6bEnD1",2017-03-03 15:59:38,0,0,837814755188408320,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0845523809524,0.0941714285714
4,4,4,Comrade donald trump should be in prison for for his collusion in the hacking of our nation....for refusing to comply with our constitution.,2017-03-03 15:59:28,0,0,837814716013629444,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.7184}",0.0845523809524,0.0941714285714
5,5,5,@OfficialSPGB @realDonaldTrump for someone that don't like Donald Trump you sure are on his crotch a lot,2017-03-03 15:59:28,0,0,837814713664811008,"{'neg': 0.115, 'neu': 0.76, 'pos': 0.125, 'compound': 0.049}",0.0845523809524,0.0941714285714
6,6,6,eu tentando me fazer de dificil pro @ é mais ridiculo q o Donald Trump,2017-03-03 15:59:21,0,0,837814687047766016,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0845523809524,0.0941714285714
7,7,7,"Anti-Semitism Arrived In My Son’s School: This Is On You, Donald Trump http://hollywoodlife.com/2017/03/03/anti-semitism-schools-america-donald-trump-fault-cemeteries/ … via @Hollywoodlife",2017-03-03 15:59:20,2,1,837814679887994880,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0845523809524,0.0941714285714
8,8,8,"Retweeted The Independent (@Independent):

Donald Trump's father 'was arrested at a Ku Klux Klan rally'... http://fb.me/11bNkprIF ",2017-03-03 15:59:19,0,0,837814678197694464,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4767}",0.0845523809524,0.0941714285714
9,9,9,I fucking love Donald trump,2017-03-03 15:59:19,1,0,837814677631614977,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.6697}",0.0845523809524,0.0941714285714
